x_local,y_local
-3.8707243212265894,4.801007005298743
-3.7707554125227034,4.801007005298743
-3.670786503702402,4.801007005298743
-3.570817594998516,4.801007005298743
-3.47084868629463,4.801007005298743
-3.370879777474329,4.801007005298743
-3.270910868770443,4.801007005298743
-3.1709419599501416,4.801007005298743
-3.0709730512462556,4.801007005298743
-2.9710041425423697,4.701031161472201
-2.8710352337220684,4.701031161472201
-2.7710663250181824,4.701031161472201
-2.6710974163142964,4.701031161472201
-2.571128507493995,4.701031161472201
-2.471159598790109,4.701031161472201
-2.371190689969808,4.701031161472201
-2.271221781265922,4.701031161472201
-2.171252872562036,4.701031161472201
-2.0712839637417346,4.801007005298743
-1.9713150550378487,4.801007005298743
-1.8713461463339627,4.801007005298743
-1.7713772375136614,4.801007005298743
-1.6714083288097754,4.801007005298743
-1.5714394199894741,4.801007005298743
-1.4714705112855881,4.801007005298743
-1.3715016025817022,4.900982849096181
-1.2715326937614009,5.000958692893619
-1.171563785057515,5.000958692893619
-1.071594876353629,5.10093453672016
-0.9716259675333276,5.10093453672016
-0.8716570588294417,5.200910380517598
-0.7716881500091404,5.200910380517598
-0.6717192413052544,5.30088622434414
-0.5717503326013684,5.400862068141578
-0.47178142378106713,5.500837911939016
-0.37181251507718116,5.600813755765557
-0.2718436063732952,5.700789599562995
-0.1718746975529939,5.800765443360433
-0.07190578884910792,5.900741287186975
0.028063119971193373,6.0007171309844125
0.12803202867507935,6.100692974810954
0.22800093737896532,6.200668818608392
0.3279698461992666,6.30064466240583
0.4279387549031526,6.4006205062323716
0.5279076636070386,6.500596350029809
0.6278765724273399,6.600572193827247
0.7278454811312258,6.700548037653789
0.8278143898351118,6.800523881451227
0.9277832986554131,6.9004997252777684
1.027752207359299,7.000475569075206
1.1277211161796004,7.100451412872644
1.2276900248834863,7.200427256699186
1.3276589335873723,7.300403100496624
1.4276278424076736,7.4003789442940615
1.5275967511115596,7.500354788120603
1.6275656598154455,7.600330631918041
1.7275345686357468,7.700306475744583
1.8275034773396328,7.800282319542021
1.927472386159934,7.900258163339458
2.02744129486382,8.000234007166
2.127410203567706,8.100209850963438
2.2273791123880073,8.200185694760876
2.3273480210918933,8.300161538587417
2.4273169297957793,8.400137382384855
2.5272858386160806,8.500113226211397
2.5272858386160806,8.600089070008835
2.5272858386160806,8.700064913806273
2.6272547473199666,8.800040757632814
2.727223656140268,8.900016601430252
2.827192564844154,8.999992445256794
2.92716147354804,9.099968289054232
2.92716147354804,9.19994413285167
2.92716147354804,9.299919976678211
3.027130382368341,9.399895820475649
4.291380162350833,8.140782052476425
5.991380162304267,7.68526842535357
7.691380162257701,8.140782052476425
8.935866535175592,9.385268425336108
9.39138016232755,11.08526842534775
8.935866535175592,12.78526842535939
7.691380162257701,14.029754798219074
5.991380162304267,14.485268425341928
4.291380162350833,14.029754798219074
3.046893789432943,12.78526842535939
2.5913801622809842,11.08526842534775
2.6272547473199666,10.999509321409278
2.6272547473199666,10.89953347761184
2.6272547473199666,10.799557633785298
2.6272547473199666,10.69958178998786
2.6272547473199666,10.599605946190422
2.6272547473199666,10.49963010236388
2.6272547473199666,10.399654258566443
2.6272547473199666,10.299678414739901
2.6272547473199666,10.199702570942463
2.6272547473199666,10.099726727145026
2.6272547473199666,9.999750883318484
2.6272547473199666,9.899775039521046
2.6272547473199666,9.799799195723608
2.6272547473199666,9.699823351897066
2.6272547473199666,9.599847508099629
2.6272547473199666,9.499871664273087
2.6272547473199666,9.399895820475649
2.6272547473199666,9.299919976678211
2.6272547473199666,9.19994413285167
2.6272547473199666,9.099968289054232
2.6272547473199666,8.999992445256794
2.6272547473199666,8.900016601430252
2.6272547473199666,8.800040757632814
2.6272547473199666,8.700064913806273
2.6272547473199666,8.600089070008835
2.6272547473199666,8.500113226211397
2.6272547473199666,8.400137382384855
2.6272547473199666,8.300161538587417
2.6272547473199666,8.200185694760876
2.727223656140268,8.100209850963438
2.727223656140268,8.000234007166
2.727223656140268,7.900258163339458
2.827192564844154,7.800282319542021
2.92716147354804,7.700306475744583
3.027130382368341,7.600330631918041
3.127099291072227,7.500354788120603
3.227068199776113,7.4003789442940615
3.3270371085964143,7.300403100496624
3.4270060173003003,7.200427256699186
3.4270060173003003,7.100451412872644
3.5269749261206016,7.000475569075206
3.6269438348244876,6.9004997252777684
3.7269127435283735,6.800523881451227
3.826881652348675,6.700548037653789
3.926850561052561,6.600572193827247
4.026819469756447,6.500596350029809
4.126788378576748,6.4006205062323716
4.226757287280634,6.30064466240583
4.32672619598452,6.200668818608392
4.426695104804821,6.100692974810954
4.426695104804821,6.0007171309844125
4.426695104804821,5.900741287186975
4.526664013508707,5.800765443360433
4.526664013508707,5.700789599562995
4.526664013508707,5.600813755765557
4.626632922329009,5.500837911939016
2.9274523521307856,4.996479160297895
1.682965979212895,3.751992787438212
1.2274523520609364,2.0519927874265704
1.682965979212895,0.3519927874149289
2.9274523521307856,-0.892493585444754
4.6274523520842195,-1.3480072125676088
6.327452352037653,-0.892493585444754
7.571938724955544,0.3519927874149289
8.027452352107503,2.0519927874265704
7.571938724955544,3.751992787438212
6.327452352037653,4.996479160297895
6.226135462289676,5.10093453672016
6.126166553469375,5.200910380517598
6.026197644765489,5.200910380517598
5.9262287359451875,5.200910380517598
5.8262598272413015,5.30088622434414
5.726290918537416,5.30088622434414
5.626322009717114,5.30088622434414
5.526353101013228,5.30088622434414
5.426384192309342,5.30088622434414
5.326415283489041,5.30088622434414
5.226446374785155,5.30088622434414
5.126477465964854,5.30088622434414
5.026508557260968,5.30088622434414
4.926539648557082,5.30088622434414
4.8265707397367805,5.30088622434414
4.7266018310328946,5.30088622434414
4.626632922329009,5.30088622434414
4.526664013508707,5.30088622434414
4.426695104804821,5.30088622434414
4.32672619598452,5.30088622434414
4.226757287280634,5.30088622434414
4.126788378576748,5.30088622434414
4.026819469756447,5.30088622434414
3.926850561052561,5.30088622434414
3.826881652348675,5.200910380517598
3.7269127435283735,5.10093453672016
3.6269438348244876,5.10093453672016
3.5269749261206016,5.10093453672016
3.4270060173003003,5.10093453672016
3.3270371085964143,5.000958692893619
3.227068199776113,5.000958692893619
3.127099291072227,4.900982849096181
3.027130382368341,4.900982849096181
2.92716147354804,4.801007005298743
2.827192564844154,4.801007005298743
2.727223656140268,4.701031161472201
2.6272547473199666,4.6010553176747635
2.5272858386160806,4.501079473877326
2.4273169297957793,4.401103630050784
2.3273480210918933,4.301127786253346
2.2273791123880073,4.2011519424268045
2.127410203567706,4.101176098629367
2.02744129486382,4.001200254831929
1.927472386159934,3.901224411005387
1.8275034773396328,3.8012485672079492
1.7275345686357468,3.7012727234105114
1.6275656598154455,3.6012968795839697
1.5275967511115596,3.501321035786532
1.4276278424076736,3.40134519195999
1.3276589335873723,3.3013693481625523
1.2276900248834863,3.2013935043651145
1.1277211161796004,3.101417660538573
1.027752207359299,3.001441816741135
1.027752207359299,2.901465972943697
1.027752207359299,2.8014901291171554
0.9277832986554131,2.7015142853197176
0.8278143898351118,2.601538441493176
0.8278143898351118,2.501562597695738
0.7278454811312258,2.4015867538983002
0.6278765724273399,2.3016109100717586
0.5279076636070386,2.2016350662743207
0.5279076636070386,2.101659222447779
0.4279387549031526,2.001683378650341
0.4279387549031526,1.9017075348529033
0.4279387549031526,1.8017316910263617
